screen_name,t_counts,status_id,user_id,created_at,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
ABSCBNNews,137,1240507764088033280,15872418,2020-03-19T05:17:53Z,In a phone interview with @ABSCBNNews Health Secretary Francisco Duque says he has been on quarantine since yesterday morning; says his exposure to one of the agency’s director who tested positive for #COVID19 is the reason for this. | via @raphbosano,Twitter Web Client,,,,False,False,1071,7,,,,6729304,1075,,2008-08-16T10:09:33Z,True,en
SkyNews,124,1240784071212576773,7587032,2020-03-19T23:35:49Z,"Co-founder of beer giant BrewDog, James Watt, said Boris Johnson has ""hung the hospitality industry out to dry"" during the time of the deepest crisis for the sector, leaving 3.5m jobs at risk.

Get the latest on #coronavirus here: https://t.co/S2Reu0KpNH https://t.co/dIKcbXrC28",Twitter Media Studio,,,,False,False,24,51,,,,5642347,27,,2007-07-19T14:42:53Z,True,en
IndiaToday,132,1240646841168850945,19897138,2020-03-19T14:30:31Z,#CoronavirusOutbreakIndia | Watch PM @narendramodi addressing the nation on #coronavirus outbreak #ITLivestream https://t.co/BYpZWBYr9M,Periscope,,,,False,False,4400,20,,,,5278706,229,,2009-02-02T07:21:54Z,True,en
ndtv,116,1240509740716711937,37034483,2020-03-19T05:25:44Z,"$150,000 on private jet: The rich clear customs without crowds amid #coronavirus https://t.co/p8ONNilPjs https://t.co/x0ANMzRg37",Twitter Web App,,,,False,False,0,14,,,,12245460,14,,2009-05-01T20:34:48Z,True,en
ANCALERTS,238,1240524164043116545,44728980,2020-03-19T06:23:03Z,"Sotto on informal settlers: So far, we are thankful that there are no positive cases in informal settler areas. We will do everything possible so no cases will be reported in those areas.  #LuzonLockdown #COVID19",TweetDeck,1.2405235048327905e+18,44728980.0,ANCALERTS,False,False,5453,24,,,,4853018,777,,2009-06-04T21:26:24Z,True,en
SkyNews,124,1240670770038288384,7587032,2020-03-19T16:05:36Z,"'If you've had #coronavirus and you're no longer infectious, we could collect your blood and give it to other patients to drive an immune response' - US FDA Commissioner explains a possible #COVID19 treatment. 

Read the latest here: https://t.co/yTTXfVXKCI https://t.co/CdMQ3H1ooF",Grabyo,,,,False,False,24,159,,,,5634105,27,,2007-07-19T14:42:53Z,True,en
timesofindia,187,1240584007412113408,134758540,2020-03-19T10:20:50Z,"Punjab Chief Minister Captain Amarinder Singh urges the Government of India to allow private hospitals and labs to conduct tests. 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/54E2VQgaYP",TweetDeck,,,,False,False,5,15,,,,12397657,530,,2010-04-19T10:50:15Z,True,en
openletterbot,337,1240483470708637698,938533034659168256,2020-03-19T03:41:21Z,"🖋 Support Renee by signing “Relief funds for restaurant and hospitality Industries” and I’ll deliver a copy to your officials too: https://t.co/3p7NWVYMZW

📨 Last delivered to @SenatorCantwell and @PattyMurray #WA06 #waelex #COVID19 https://t.co/6vXyQPo8zT",Resistbot Open Letters,,,,False,False,2,0,,,,16785,3,,2017-12-06T22:18:07Z,True,en
ians_india,114,1240635683938525189,141584822,2020-03-19T13:46:11Z,"The prestigious #PGIhospital on Thursday announced to shut down its out-patient depts (#OPDs) with immediate effect to prevent the spread of #coronavirus. Every day the PGIMER receives 10,000 patients on an average from #Punjab, #Haryana, #HimachalPradesh &amp; #JammuandKashmir. https://t.co/LtqxUIPmcW",Twitter Web App,,,,False,False,14,0,,,,32588,45,,2010-05-08T13:21:45Z,True,en
bsindia,136,1240629093219078154,43855487,2020-03-19T13:20:00Z,"At the inter-bank foreign exchange market, the local currency opened at 74.96. During the day, it saw a high of 74.70 and a low of 75.30 against the American currency.

#coronavirus #rupee #Dollar 

https://t.co/VSMNKOfw9G",TweetDeck,,,,False,False,139,3,,,,1867046,379,,2009-06-01T08:52:08Z,True,en
openletterbot,337,1240465749493166081,938533034659168256,2020-03-19T02:30:56Z,"🖋 Support @lilmaremo by signing “COVID 19 - Universal Basic Income Stimulus” and I’ll deliver a copy to your officials too: https://t.co/9zo69p6tBw

📨 Last delivered to @SenatorCantwell, @RepDelBene and @PattyMurray #WA01 #waelex #COVID19 https://t.co/NHUFLWU4oz",Resistbot Open Letters,,,,False,False,2,0,,,,16785,3,,2017-12-06T22:18:07Z,True,en
ANCALERTS,238,1240490175056076800,44728980,2020-03-19T04:07:59Z,"@kristinesabillo When asked if other officials are also in quarantine, DOH spox Usec. Vergeire replied: “Not me.” | via @kristinesabillo #COVID19",TweetDeck,1.2404895139290153e+18,44728980.0,ANCALERTS,False,False,5453,2,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
timesofindia,187,1240647594079997955,134758540,2020-03-19T14:33:31Z,"The whole work is dealing with a major problem currently: PM @narendramodi 

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates 👇

https://t.co/Wn5tgSPtwd https://t.co/mhunXwdKRd",Twitter Web App,1.2406469946761667e+18,134758540.0,timesofindia,False,False,5,3,,,,12397657,530,,2010-04-19T10:50:15Z,True,en
htTweets,130,1240474816865431557,36327407,2020-03-19T03:06:57Z,"JEE Main 2020 postponed, admit card to be released on March 31

#COVID2019india #Coronavirus 
  
https://t.co/hExAhIc2KZ https://t.co/9QMLbjRaeU",Twitter Web App,,,,False,False,2971,5,,,,7154075,126,,2009-04-29T10:11:34Z,True,en
IndiaToday,132,1240708234635177984,19897138,2020-03-19T18:34:29Z,"#Coronavirus: Vegetable wholesale market of Pune is deserted. Watch @PKhelkar's #ReporterDiary for more details.
https://t.co/FAHzdk9TO8… https://t.co/WKJIYt00Hi",Twitter Media Studio,,,,False,False,4404,6,,,,5278873,229,,2009-02-02T07:21:54Z,True,en
Oneindia,119,1240648408655773699,18159588,2020-03-19T14:36:45Z,"PM @narendramodi address the nation over #CoronavirusOutbreak: A view has emerged in last few days that all is well, this mindset is not correct

#BeatCOVID19 #CoronavirusPandemic #COVID19 #IndiaFightsCorona

Catch all live updates here: https://t.co/kZlAcyCTCO",Twitter Web App,,,,False,False,350,0,,,,60605,662,,2008-12-16T09:44:12Z,True,en
ANCALERTS,238,1240518977748516865,44728980,2020-03-19T06:02:26Z,Nutribun revived for San Miguel's #COVID19 relief drive: Ramon Ang https://t.co/6BzYcOqiTF #LuzonLockdown,TweetDeck,,,,False,False,5453,25,,,,4853018,777,,2009-06-04T21:26:24Z,True,en
htTweets,130,1240591344319500290,36327407,2020-03-19T10:50:00Z,"Take a look at @WHO guidelines and some basic protective measures against the novel #coronavirus.

For detailed information related to #Covid19, click: https://t.co/jTr5UVNATt 

#COVID2019india https://t.co/ynN4ABV8gP",TweetDeck,,,,False,False,2971,24,,,,7152520,126,,2009-04-29T10:11:34Z,True,en
ANCALERTS,238,1240580681245159424,44728980,2020-03-19T10:07:37Z,"@donronX Dela Vega: We know based on the experience form the Chinese that the risk of dying from #COVID19 increases at the age 60. Aside from social isolation, we need senior citizens to take care of their health.",TweetDeck,1.240580342408532e+18,44728980.0,ANCALERTS,False,False,5454,1,,,,4852922,777,,2009-06-04T21:26:24Z,True,en
dailystar,179,1240693769164533760,20442930,2020-03-19T17:37:00Z,Coronavirus kills three members of the same family - with four more diagnosed https://t.co/DOXQLzer5M #coronavirus #CoronavirusOutbreak #covidー19uk https://t.co/73GPftVBBm,TweetDeck,,,,False,False,838,2,,,,195745,3592,,2009-02-09T15:45:17Z,True,en
timesofindia,187,1240489422975463425,134758540,2020-03-19T04:05:00Z,"#Covid19: ‘Ibuprofen can worsen Covid, use Paracetamol’ https://t.co/jK8GJFVZR6  

Paracetamol must be taken strictly according to the recommended dose, because too much of it can damage the liver.

#CautionYesPanicNo

#COVID19India
#CoronavirusOutbreak
#CoronavirusUpdates https://t.co/n7miNfTJH6",TweetDeck,,,,False,False,5,35,,,,12395717,530,,2010-04-19T10:50:15Z,True,en
ANCALERTS,238,1240490351502057472,44728980,2020-03-19T04:08:41Z,'Stricter' quarantine in virus-hit villages up to local officials: health dept https://t.co/OSlAomhBjo #COVID19 #LuzonLockdown,TweetDeck,,,,False,False,5453,0,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
timesofindia,187,1240475600474669057,134758540,2020-03-19T03:10:04Z,"Trump signs $100 billion coronavirus relief package https://t.co/X91J2x4V1b 

#CautionYesPanicNo

#CoronavirusOutbreak
#CoronavirusUpdates",Twitter Web Client,,,,False,False,5,17,,,,12397695,530,,2010-04-19T10:50:15Z,True,en
openletterbot,337,1240788843701231616,938533034659168256,2020-03-19T23:54:47Z,"📬 I delivered “Richard Burr betrayed us” from Maria, a 🗳 verified voter in Webster Groves, Mo., to @RoyBlunt and @SenHawleyPress #MO01 #MOpolitics #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/PxLOM0ptgj",Resistbot Open Letters,,,,False,False,2,0,,,,16801,3,,2017-12-06T22:18:07Z,True,en
arabnews,109,1240742556893413376,69172612,2020-03-19T20:50:52Z,#BREAKING: #SaudiArabia suspends praying in the courtyards of the two holy mosques in #Makkah and Madinah over #coronavirus fears https://t.co/cSv8aiFXwg https://t.co/j5uxAZT3T2,Twitter Web App,1.2407283433240412e+18,69172612.0,arabnews,False,False,7,11,,,,226436,41,,2009-08-27T02:15:51Z,True,en
openletterbot,337,1240522539660537857,938533034659168256,2020-03-19T06:16:35Z,"📬 I delivered this ✉️ from Cassandra, a 🗳 verified voter in Seattle, Wash., to @SenatorCantwell and @PattyMurray #WA07 #waelex #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/IMqpPsBOLo",Resistbot Open Letters,,,,False,False,2,1,,,,16785,3,,2017-12-06T22:18:07Z,True,en
arabnews,109,1240765195024314369,69172612,2020-03-19T22:20:49Z,"As people disperse to their homes to work because of the #coronaviruspandemic, taking their laptops and company data with them, cybersecurity experts say hackers will follow

https://t.co/xklB4g33oF https://t.co/yGDnPRz2tv",Twitter Web App,,,,False,False,7,5,,,,225846,40,,2009-08-27T02:15:51Z,True,en
BloombergQuint,101,1240450417965875200,714731566828793857,2020-03-19T01:30:00Z,"Finance Ministry is considering extending loan tenors and relaxing bad-debt norms for small firms in the wake of the #CoronavirusPandemic.
https://t.co/ctGZOp3Ql1",TweetDeck,,,,False,False,90,2,,,,121476,193,,2016-03-29T08:30:59Z,True,en
CNNnews18,107,1240457996980764672,6509832,2020-03-19T02:00:07Z,"""We have enough foodgrains in our godowns. We have asked state governments and Union Territories to distribute six-month quota of grains to the poor in one go,"" said Ram Vilas Paswan.

#IndiaFightsCOVID19 | #CoronavirusOutbreak

https://t.co/2LpQOVYVrI",Twitter Web App,,,,False,False,178,14,,,,4355757,439,,2007-06-01T20:31:01Z,True,en
dailystar,179,1240619026805592065,20442930,2020-03-19T12:40:00Z,"How to practice self-love while isolating during #coronavirus pandemic
https://t.co/4vrws2KEm4 https://t.co/Djyb5bYdgC",TweetDeck,,,,False,False,838,0,,,,195757,3592,,2009-02-09T15:45:17Z,True,en
Oneindia,119,1240508374967410688,18159588,2020-03-19T05:20:18Z,"United Nations: The #COVID19 #pandemic will significantly increase global unemployment, pushing up to nearly 25 million more people out of work.

#CoronaVirusUpdates 
#CoronavirusOutbreak",Twitter Web App,,,,False,False,350,0,,,,60594,661,,2008-12-16T09:44:12Z,True,en
arabnews,109,1240503513714573312,69172612,2020-03-19T05:00:59Z,"#Dubai carrier @emirates is asking pilots and cabin crew to take unpaid leave and @qatarairways laid off about 200 staff in Doha this week as the #coronavirus outbreak hammers demand for travel.

https://t.co/yMEBYMREqO https://t.co/D7gwC59B1m",Socialbakers,,,,False,False,7,6,,,,225798,40,,2009-08-27T02:15:51Z,True,en
IndiaToday,132,1240597726003228673,19897138,2020-03-19T11:15:21Z,"From Sci-fi thriller to guilty pleasures, here is the list of movies and shows that you can binge-watch while you are at home because of the #CoronavirusPandemic. Watch the video to know more.
#NewsMo @Sushant_IToday https://t.co/EW0uYR4WM3",Twitter Media Studio,,,,False,False,4400,3,,,,5278686,229,,2009-02-02T07:21:54Z,True,en
latestly,138,1240540577252249600,828841083257778176,2020-03-19T07:28:16Z,"#RichaChadha, #alifazal’s Wedding Postponed Over #Coronavirus Scare; Confirms the Couple’s Spokesperson (Read Details)

@RichaChadha, @alifazal9 

https://t.co/yCVUOflrCU",Twitter Web App,,,,False,False,69,1,,,,56282,339,,2017-02-07T05:41:28Z,True,en
openletterbot,337,1240736269149147138,938533034659168256,2020-03-19T20:25:52Z,"🖋 Support Sandra by signing “Calling the virus what it is:Covid-19” and I’ll deliver a copy to your officials too: https://t.co/Gg5Ygcs5Oe

📨 Last delivered to @SenMcSallyAZ, @SenatorSinema and @RepGregStanton #AZ09 #AZpol #COVID19 https://t.co/DEZwWgOCi1",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
ANCALERTS,238,1240461425413255169,44728980,2020-03-19T02:13:45Z,"Philippines to ensure 24/7 energy supply, as lockdown seen to slow power projects https://t.co/K2lU0KreFe #COVID19 #LuzonLockdown",TweetDeck,,,,False,False,5453,4,,,,4853058,777,,2009-06-04T21:26:24Z,True,en
openletterbot,337,1240697842416545794,938533034659168256,2020-03-19T17:53:11Z,"🖋 Support Jessica by signing “Keep IDEA in place during COVID-19 pandemic!” and I’ll deliver a copy to your officials too: https://t.co/RoCSCpmXMD

📨 Last delivered to @SenBobCasey, @USRepMikeDoyle and @SenToomey #PA18 #PApol #COVID19 https://t.co/E7QdBowg9W",Resistbot Open Letters,,,,False,False,2,0,,,,16802,3,,2017-12-06T22:18:07Z,True,en
openletterbot,337,1240431849278566401,938533034659168256,2020-03-19T00:16:13Z,"🖋 Support Sylvia by signing “Suspend Rent and Utility Payments” and I’ll deliver a copy to your officials too: https://t.co/Zf5VZrdQoW

📨 Last delivered to @dougducey, Representative Rodriguez, Senator Rios and 1 more  #AZpol #COVID19 https://t.co/9VrPWVUEFY",Resistbot Open Letters,,,,False,False,2,0,,,,16785,3,,2017-12-06T22:18:07Z,True,en
TheQuint,108,1240688562070118403,2982269822,2020-03-19T17:16:18Z,"LIVE | No official meetings in Maharashtra till #Coronavirus curbed.

Follow for updates: https://t.co/5GiyD6bNe1",TweetDeck,,,,False,False,263,1,,,,438395,314,,2015-01-14T09:43:21Z,True,en
dailystar,179,1240670446347059200,20442930,2020-03-19T16:04:19Z,What does #coronavirus feel like? Patient describes #COVID-19 symptoms https://t.co/g1ICCD5WPh https://t.co/f6zr4zsGWu,TweetDeck,,,,False,False,838,1,,,,195748,3592,,2009-02-09T15:45:17Z,True,en
openletterbot,337,1240732870743748608,938533034659168256,2020-03-19T20:12:22Z,"🖋 Support @sagietvizer by signing “Empty the ICE Detention Facilities Now!” and I’ll deliver a copy to your officials too: https://t.co/m2iJVEw7LY

📨 Last delivered to @massgovernor  #MApoli #MApols #COVID19 https://t.co/BTEscphgzp",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
CNNnews18,107,1240661078662508544,6509832,2020-03-19T15:27:06Z,"#NewsAlert - PM Calls for Social Distancing, Asks Indians to Follow 'Janata Curfew' on Sunday; Announces Economic Task Force.

@bhupendrachaube and @maryashakil with details. 

#CoronavirusOutbreak | #IndiaFightsCOVID19 https://t.co/YddT2DwfJG",Twitter Media Studio - LiveCut,,,,False,False,178,4,,,,4355751,439,,2007-06-01T20:31:01Z,True,en
ians_india,114,1240588373636435969,141584822,2020-03-19T10:38:11Z,"In a bid to prevent the spread of #coronavirus, #Mumbai's famed #dabbawalas have suspended their #tiffin courier services from March 20-31, an official spokesperson said on Thursday.

Photo: IANS (File) https://t.co/6aEQzEQvUq",Twitter Web App,,,,False,False,14,1,,,,32591,45,,2010-05-08T13:21:45Z,True,en
dailystar,179,1240650232439988226,20442930,2020-03-19T14:44:00Z,"Monkeys can't get reinfected with coronavirus, study suggests https://t.co/rSJGo5cfYp #coronavirus #covidー19uk https://t.co/PixGlc6oG8",TweetDeck,,,,False,False,838,1,,,,195750,3592,,2009-02-09T15:45:17Z,True,en
SkyNews,124,1240785664083398656,7587032,2020-03-19T23:42:09Z,#Coronavirus: Tens of thousands of retired healthcare professionals are being urged to return to work to help the NHS https://t.co/BkoyMuqhYQ,SocialFlow,,,,False,False,24,56,,,,5642347,27,,2007-07-19T14:42:53Z,True,en
SkyNews,124,1240777248711618560,7587032,2020-03-19T23:08:43Z,The owners of two giant cruise ships have offered them as floating hospitals to help deal with #coronavirus https://t.co/RXE6j0tFBk,SocialFlow,,,,False,False,24,120,,,,5642347,27,,2007-07-19T14:42:53Z,True,en
openletterbot,337,1240708487081943041,938533034659168256,2020-03-19T18:35:29Z,"🖋 Support @deniseo6229 by signing “No Racism!” and I’ll deliver a copy to your officials too: https://t.co/xBxp4YDKwT

📨 Last delivered to @marcorubio, @RepWebster and @SenRickScott #FL11 #sayfie #flapol #COVID19 https://t.co/T93rLvfvdM",Resistbot Open Letters,,,,False,False,2,1,,,,16800,3,,2017-12-06T22:18:07Z,True,en
arabnews,109,1240674532333150208,69172612,2020-03-19T16:20:33Z,"#Moroccan police have arrested at least a dozen people for spreading rumors about the #coronavirus, including a woman who used her YouTube channel to say the disease did not exist.

https://t.co/ESZO4jK1eO https://t.co/YT07BlzaTX",Twitter Web App,1.2406598688240763e+18,69172612.0,arabnews,False,False,7,10,,,,225683,40,,2009-08-27T02:15:51Z,True,en
dailystar,179,1240655517523075074,20442930,2020-03-19T15:05:00Z,"#Coronavirus can survive in the air and surfaces for several hours, experts claim https://t.co/wCEtU4yu9b https://t.co/Ny2nguagaM",TweetDeck,,,,False,False,838,0,,,,195750,3592,,2009-02-09T15:45:17Z,True,en
dailystar,179,1240558377060753408,20442930,2020-03-19T08:39:00Z,"Army prepares 20,000 soldiers to take to streets 'to protect Britain' amid #coronavirus #lockdownuk https://t.co/OXppH8J1Hz https://t.co/3hxTirCxgA",TweetDeck,,,,False,False,838,0,,,,195769,3592,,2009-02-09T15:45:17Z,True,en
IndiaToday,132,1240477434853507072,19897138,2020-03-19T03:17:22Z,"#CoVid19: Markets have been incredibly volatile for weeks as Wall Street and the White House acknowledge the rising likelihood that the pandemic will cause a recession.

https://t.co/07Ih9cTVko",Twitter Web App,,,,False,False,4400,4,,,,5278594,229,,2009-02-02T07:21:54Z,True,en
TheQuint,108,1240610618144481287,2982269822,2020-03-19T12:06:35Z,"The sample of a 72-year-old man, who returned from Germany via Italy a fortnight ago and died due to #coronavirus at a hospital in Punjab.
https://t.co/8aw2hPWLTO",TweetDeck,,,,False,False,263,7,,,,438464,314,,2015-01-14T09:43:21Z,True,en
bsindia,136,1240527674662989824,43855487,2020-03-19T06:37:00Z,"There is no guarantee that if we stop trading for a few days, the #market will not slide further

#coronavirus #COVID19 #markets

@swaticuj8

https://t.co/fRZsfiqmvG",TweetDeck,,,,False,False,139,2,,,,1866881,378,,2009-06-01T08:52:08Z,True,en
htTweets,130,1240500747399200768,36327407,2020-03-19T04:50:00Z,"#Coronavirus #Covid2019India | 
 Your guide to staying safe

https://t.co/0m0tFhKMqf https://t.co/paSeH9yv2w",TweetDeck,,,,False,False,2971,4,,,,7154059,126,,2009-04-29T10:11:34Z,True,en
TheQuint,108,1240671235375157248,2982269822,2020-03-19T16:07:27Z,"LIVE | Playboy is ending its US print edition after 66 years with the #coronavirus forcing the lifestyle publisher to accelerate its move to digital.

Follow for update: https://t.co/5GiyD6bNe1",TweetDeck,,,,False,False,263,1,,,,438422,314,,2015-01-14T09:43:21Z,True,en
ABSCBNNews,137,1240536482802270208,15872418,2020-03-19T07:12:00Z,Bangko Sentral cuts benchmark interest rate in response to #COVID19 https://t.co/nc2FJebnlo,TweetDeck,,,,False,False,1071,4,,,,6729300,1075,,2008-08-16T10:09:33Z,True,en
BloombergQuint,101,1240648142208389124,714731566828793857,2020-03-19T14:35:41Z,"Have witnessed disturbing developments from around the world for the last two months, says PM Modi on the #CoronavirusOutbreak. 

Watch LIVE: https://t.co/RfT7lOLAeO
Live blog: https://t.co/v221vVklgM https://t.co/9SDS8SmN6G",TweetDeck,1.240646918344069e+18,7.147315668287939e+17,BloombergQuint,False,False,90,3,,,,121716,193,,2016-03-29T08:30:59Z,True,en
latestly,138,1240687534859902977,828841083257778176,2020-03-19T17:12:13Z,"#CoronavirusOutbreak: Govt Bans Export of #Ventilators, Surgical #Masks and Textile Raw Material
https://t.co/R2HIzYUU88",Twitter Web App,,,,False,False,69,1,,,,56286,339,,2017-02-07T05:41:28Z,True,en
ANCALERTS,238,1240436445455593472,44728980,2020-03-19T00:34:29Z,"Health workers from Southern Philippines Medical Center thanked the city government of Davao for providing free rides, as the country faces a public health emergency due to the coronavirus disease (#COVID19). (📸 Southern Philippines Medical Center) | via @HernelTocmo https://t.co/dL778Uia3i",TweetDeck,,,,False,False,5453,28,,,,4853083,777,,2009-06-04T21:26:24Z,True,en
openletterbot,337,1240758395876995072,938533034659168256,2020-03-19T21:53:48Z,"🖋 Support Stephanie by signing “COVID19 Testing” and I’ll deliver a copy to your officials too: https://t.co/y6KceBDgpD

📨 Last delivered to @SenFeinstein, @SenKamalaHarris and @RepTedLieu #CA33 #CApolitics #CApol #COVID19 https://t.co/9cX1mM6qUO",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
ANCALERTS,238,1240428319339757568,44728980,2020-03-19T00:02:12Z,"Banac: We have enough personnel for our patrolling and roving in our communities. If there are reports of violations of the prize freeze, we can respond to that. #LuzonLockdown #COVID19",TweetDeck,1.240427866891776e+18,44728980.0,ANCALERTS,False,False,5453,1,,,,4853083,777,,2009-06-04T21:26:24Z,True,en
openletterbot,337,1240736857207398400,938533034659168256,2020-03-19T20:28:13Z,"🖋 Support William by signing “Voting Record on COVID-19” and I’ll deliver a copy to your officials too: https://t.co/Y0cPUnHMrp

📨 Last delivered to @sendavidperdue and @SenatorLoeffler #GA01 #GApol #COVID19 https://t.co/63yzPzpign",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
openletterbot,337,1240728702914183168,938533034659168256,2020-03-19T19:55:49Z,"📬 I delivered this ✉️ from Michael, a 🗳 verified voter in Monroe, Wash., to @SenatorCantwell, @RepDelBene and @PattyMurray #WA01 #waelex #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/HGrTsfrX1U",Resistbot Open Letters,,,,False,False,2,0,,,,16799,3,,2017-12-06T22:18:07Z,True,en
openletterbot,337,1240431868652081152,938533034659168256,2020-03-19T00:16:18Z,"🖋 Support @annekepplinger by signing “COVID-19” and I’ll deliver a copy to your officials too: https://t.co/EgVw7RX2LR

📨 Last delivered to @SenatorBurr, @RepDavidEPrice and @senthomtillis #NC04 #NCpolitics #COVID19 https://t.co/gimnESF5C6",Resistbot Open Letters,,,,False,False,2,1,,,,16785,3,,2017-12-06T22:18:07Z,True,en
arabnews,109,1240671861974982657,69172612,2020-03-19T16:09:57Z,"OPINION: We must realize that our individual fates are tied to humanity as a whole, to how we choose to structure our societies, and our relationship to the rest of the living planet, writes Hassan bin Youssef Yassin #Coronavirus

https://t.co/wA66VeVvbx https://t.co/0yMjh0obwK",Twitter Web App,1.2406701888293192e+18,69172612.0,arabnews,False,False,7,2,,,,225701,40,,2009-08-27T02:15:51Z,True,en
latestly,138,1240614037735362560,828841083257778176,2020-03-19T12:20:10Z,"#Coronavirus Scare In India: #VaishnoDevi Yatra Suspended, Thermal Checking At #AjmerSharifDargah https://t.co/CAdM5nlGJN  #COVID19 #CORONAVIRUSINDIA",TweetDeck,,,,False,False,69,0,,,,56285,339,,2017-02-07T05:41:28Z,True,en
ANCALERTS,238,1240503263872479233,44728980,2020-03-19T05:00:00Z,[PHOTO] Seeking refuge amid community quarantine https://t.co/AN0YSeCIEi #COVID19 #LuzonLockdown,TweetDeck,,,,False,False,5453,8,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
ANCALERTS,238,1240481608651530240,44728980,2020-03-19T03:33:57Z,Pasig City taps bikes for transportation of health workers https://t.co/ycMiNo8tHs #COVID19 #LuzonLockdown,TweetDeck,,,,False,False,5453,40,,,,4853038,777,,2009-06-04T21:26:24Z,True,en
SkyNews,124,1240711142579867648,7587032,2020-03-19T18:46:02Z,"Labour leader @jeremycorbyn says the government needs to give ""a guarantee of wages and income"" to make sure people self-isolate.

Get the latest on #coronavirus here: https://t.co/gRwqISMeNk https://t.co/2YNBKheNBS",Grabyo,,,,False,False,24,219,,,,5643027,27,,2007-07-19T14:42:53Z,True,en
ABSCBNNews,137,1240557434105548802,15872418,2020-03-19T08:35:15Z,"#COVID19 cases in the Philippines now at 217, with 17 deaths and 8 recoveries, the health department reports. 

READ MORE: https://t.co/iGDFLUIcmI https://t.co/FfIBHEH6um",Twitter Media Studio,,,,False,False,1071,441,,,,6729212,1075,,2008-08-16T10:09:33Z,True,en
CNNnews18,107,1240468790913028096,6509832,2020-03-19T02:43:01Z,"#NewsAlert – Covid-19 Pandemic: Prime Minister Modi to address the nation on Covid-19 challenges.

PM Modi to address the nation at 8 pm today.

India is currently at Stage 2 of coronavirus.

@payalmehta100 with details | #CoronavirusOutbreak https://t.co/eRKSXanGew",Twitter Media Studio - LiveCut,,,,False,False,178,4,,,,4355757,439,,2007-06-01T20:31:01Z,True,en
ABSCBNNews,137,1240508297146273792,15872418,2020-03-19T05:20:00Z,Olympics: Former Australia chef de mission doubts Tokyo can go ahead https://t.co/QJCpA6DcrF #COVID19,TweetDeck,,,,False,False,1071,0,,,,6729304,1075,,2008-08-16T10:09:33Z,True,en
dailystar,179,1240715663674462208,20442930,2020-03-19T19:04:00Z,"#Coronavirus can survive in the air and surfaces for several hours, experts claim https://t.co/wCEtU4gSKB https://t.co/pUa353sCwA",TweetDeck,,,,False,False,838,3,,,,195909,3593,,2009-02-09T15:45:17Z,True,en
ANCALERTS,238,1240539819203125248,44728980,2020-03-19T07:25:15Z,ON THE PHONE: @mikenavallo gives updates on the disinfection efforts at New Bilibid Prison. #COVID19 https://t.co/6KbjujXvNr,TweetDeck,1.2405353080866038e+18,44728980.0,ANCALERTS,False,False,5453,1,,,,4852992,777,,2009-06-04T21:26:24Z,True,en
latestly,138,1240493577471324160,828841083257778176,2020-03-19T04:21:30Z,"COVID-19 Outbreak: China Reports No New Domestic Coronavirus Cases for First Time
https://t.co/sCZHASELZu
#COVID19 #China  #Coronavirus",Twitter Web App,,,,False,False,69,0,,,,56259,339,,2017-02-07T05:41:28Z,True,en
Oneindia,119,1240509177983684609,18159588,2020-03-19T05:23:30Z,"#CoronaVirusUpdates | Number of commuters on @WesternRly suburban trains reduced by over 8 lakh on Tuesday, the day Maharashtra CM Uddhav Thackeray appealed to people to avoid non-essential travel.

#IndiaFightsCorona #CoronavirusOutbreakindia #COVID19",Twitter Web App,,,,False,False,350,0,,,,60594,661,,2008-12-16T09:44:12Z,True,en
openletterbot,337,1240705090802970625,938533034659168256,2020-03-19T18:21:59Z,"📬 I delivered this ✉️ from Allison, a constituent in Christiansburg, Va., to @RepMGriffith, @timkaine and @MarkWarner #VA09 #VApol #COVID19

📝 Write your own: https://t.co/z5540KFSKD https://t.co/cBYZixcehl",Resistbot Open Letters,,,,False,False,2,0,,,,16800,3,,2017-12-06T22:18:07Z,True,en
ndtv,116,1240729756678545408,37034483,2020-03-19T20:00:00Z,Fact vs fiction: Busting social media myths on #coronavirus. https://t.co/16y8EykmDT https://t.co/nz7PiGpSt6,TweetDeck,,,,False,False,0,4,,,,12252777,14,,2009-05-01T20:34:48Z,True,en
